rep_key,team_key,month_key,date_key,target_amount_usd,revision_no,is_ramp_month
37,4,202411,20241101,125798.4,1,0
39,4,202411,20241101,125798.4,1,0
40,4,202411,20241101,125798.4,1,0
41,4,202411,20241101,125798.4,1,0
42,4,202411,20241101,125798.4,1,0
43,4,202411,20241101,125798.4,1,0
45,4,202411,20241101,125798.4,1,0
46,5,202411,20241101,65318.4,1,0
47,5,202411,20241101,65318.4,1,0
48,5,202411,20241101,65318.4,1,0
50,5,202411,20241101,65318.4,1,0
52,5,202411,20241101,65318.4,1,0
53,5,202411,20241101,65318.4,1,0
54,5,202411,20241101,65318.4,1,0
55,5,202411,20241101,65318.4,2,0
56,6,202411,20241101,133660.8,1,0
57,6,202411,20241101,133660.8,1,0
58,6,202411,20241101,133660.8,1,0
59,6,202411,20241101,133660.8,1,0
61,6,202411,20241101,133660.8,1,0
62,6,202411,20241101,133660.8,1,0
63,6,202411,20241101,133660.8,2,0
64,6,202411,20241101,133660.8,1,0
65,7,202411,20241101,78397.2,1,0
66,7,202411,20241101,78397.2,1,0
67,7,202411,20241101,78397.2,1,0
68,7,202411,20241101,78397.2,1,0
69,7,202411,20241101,78397.2,1,0
71,7,202411,20241101,78397.2,1,0
73,8,202411,20241101,46656.0,1,0
74,8,202411,20241101,46656.0,1,0
75,8,202411,20241101,46656.0,1,0
76,8,202411,20241101,46656.0,1,0
78,4,202411,20241101,125798.4,1,0
79,7,202411,20241101,78397.2,1,0
80,6,202411,20241101,133660.8,1,0
81,7,202411,20241101,78397.2,1,0
82,8,202411,20241101,46656.0,1,0
83,4,202411,20241101,106928.64,1,1
84,5,202411,20241101,26127.36,1,1
9,2,202412,20241201,45554.4,1,0
10,1,202412,20241201,87734.4,1,0
11,1,202412,20241201,87734.4,1,0
12,1,202412,20241201,87734.4,1,0
13,1,202412,20241201,87734.4,1,0
14,1,202412,20241201,87734.4,1,0
15,1,202412,20241201,87734.4,2,0
16,1,202412,20241201,87734.4,1,0
17,1,202412,20241201,87734.4,1,0
18,2,202412,20241201,45554.4,1,0
19,2,202412,20241201,45554.4,1,0
21,2,202412,20241201,45554.4,2,0
23,2,202412,20241201,45554.4,1,0
24,2,202412,20241201,45554.4,1,0
25,2,202412,20241201,45554.4,1,0
26,2,202412,20241201,45554.4,2,0
27,2,202412,20241201,45554.4,1,0
28,2,202412,20241201,45554.4,1,0
29,3,202412,20241201,51459.6,2,0
30,3,202412,20241201,51459.6,1,0
31,3,202412,20241201,51459.6,1,0
32,3,202412,20241201,51459.6,1,0
33,3,202412,20241201,51459.6,1,0
34,3,202412,20241201,51459.6,1,0
35,3,202412,20241201,51459.6,1,0
36,4,202412,20241201,132787.2,1,0
37,4,202412,20241201,132787.2,1,0
39,4,202412,20241201,132787.2,1,0
40,4,202412,20241201,132787.2,1,0
41,4,202412,20241201,132787.2,1,0
42,4,202412,20241201,132787.2,1,0
43,4,202412,20241201,132787.2,1,0
45,4,202412,20241201,132787.2,1,0
46,5,202412,20241201,68947.2,1,0
47,5,202412,20241201,68947.2,1,0
48,5,202412,20241201,68947.2,1,0
50,5,202412,20241201,68947.2,1,0
51,5,202412,20241201,68947.2,1,0
52,5,202412,20241201,68947.2,1,0
53,5,202412,20241201,68947.2,1,0
54,5,202412,20241201,68947.2,1,0
55,5,202412,20241201,68947.2,1,0
56,6,202412,20241201,141086.4,1,0
57,6,202412,20241201,141086.4,1,0
58,6,202412,20241201,141086.4,1,0
59,6,202412,20241201,141086.4,1,0
61,6,202412,20241201,141086.4,2,0
62,6,202412,20241201,141086.4,1,0
63,6,202412,20241201,141086.4,1,0
64,6,202412,20241201,141086.4,1,0
65,7,202412,20241201,82752.6,1,0
66,7,202412,20241201,82752.6,1,0
67,7,202412,20241201,82752.6,1,0
68,7,202412,20241201,82752.6,1,0
69,7,202412,20241201,82752.6,1,0
71,7,202412,20241201,82752.6,1,0
73,8,202412,20241201,49248.0,1,0
74,8,202412,20241201,49248.0,1,0
75,8,202412,20241201,49248.0,1,0
76,8,202412,20241201,49248.0,1,0
78,4,202412,20241201,132787.2,1,0
79,7,202412,20241201,82752.6,1,0
80,6,202412,20241201,141086.4,1,0
81,7,202412,20241201,82752.6,1,0
82,8,202412,20241201,49248.0,1,0
83,4,202412,20241201,132787.2,1,0
84,5,202412,20241201,44815.68,1,1
85,2,202412,20241201,18221.76,2,1
9,2,202501,20250101,40439.52,1,0
10,1,202501,20250101,77883.52,1,0
11,1,202501,20250101,77883.52,1,0
12,1,202501,20250101,77883.52,1,0
13,1,202501,20250101,77883.52,1,0
14,1,202501,20250101,77883.52,1,0
15,1,202501,20250101,77883.52,1,0
16,1,202501,20250101,77883.52,1,0
17,1,202501,20250101,77883.52,1,0
18,2,202501,20250101,40439.52,1,0
19,2,202501,20250101,40439.52,1,0
21,2,202501,20250101,40439.52,1,0
23,2,202501,20250101,40439.52,1,0
24,2,202501,20250101,40439.52,1,0
25,2,202501,20250101,40439.52,1,0
26,2,202501,20250101,40439.52,1,0
27,2,202501,20250101,40439.52,1,0
28,2,202501,20250101,40439.52,1,0
29,3,202501,20250101,45681.68,1,0
30,3,202501,20250101,45681.68,1,0
31,3,202501,20250101,45681.68,1,0
32,3,202501,20250101,45681.68,1,0
33,3,202501,20250101,45681.68,1,0
34,3,202501,20250101,45681.68,1,0
35,3,202501,20250101,45681.68,1,0
36,4,202501,20250101,117877.76,1,0
37,4,202501,20250101,117877.76,1,0
39,4,202501,20250101,117877.76,1,0
40,4,202501,20250101,117877.76,1,0
41,4,202501,20250101,117877.76,1,0
42,4,202501,20250101,117877.76,2,0
43,4,202501,20250101,117877.76,1,0
45,4,202501,20250101,117877.76,1,0
46,5,202501,20250101,61205.76,1,0
47,5,202501,20250101,61205.76,1,0
48,5,202501,20250101,61205.76,1,0
50,5,202501,20250101,61205.76,1,0
51,5,202501,20250101,61205.76,2,0
52,5,202501,20250101,61205.76,1,0
53,5,202501,20250101,61205.76,1,0
54,5,202501,20250101,61205.76,1,0
55,5,202501,20250101,61205.76,1,0
56,6,202501,20250101,125245.12,1,0
57,6,202501,20250101,125245.12,1,0
58,6,202501,20250101,125245.12,2,0
59,6,202501,20250101,125245.12,1,0
61,6,202501,20250101,125245.12,1,0
62,6,202501,20250101,125245.12,1,0
63,6,202501,20250101,125245.12,1,0
64,6,202501,20250101,125245.12,1,0
65,7,202501,20250101,73461.08,1,0
66,7,202501,20250101,73461.08,1,0
67,7,202501,20250101,73461.08,1,0
68,7,202501,20250101,73461.08,1,0
69,7,202501,20250101,73461.08,1,0
71,7,202501,20250101,73461.08,1,0
73,8,202501,20250101,43718.4,1,0
74,8,202501,20250101,43718.4,1,0
75,8,202501,20250101,43718.4,1,0
76,8,202501,20250101,43718.4,1,0
78,4,202501,20250101,117877.76,1,0
79,7,202501,20250101,73461.08,1,0
80,6,202501,20250101,125245.12,1,0
81,7,202501,20250101,73461.08,1,0
82,8,202501,20250101,43718.4,1,0
83,4,202501,20250101,117877.76,1,0
84,5,202501,20250101,52024.9,1,1
85,2,202501,20250101,26285.69,1,1
86,2,202501,20250101,16175.81,1,1
87,2,202501,20250101,16175.81,1,1
88,8,202501,20250101,17487.36,1,1
89,8,202501,20250101,17487.36,1,1
9,2,202502,20250201,43656.3,1,0
10,1,202502,20250201,84078.8,1,0
11,1,202502,20250201,84078.8,1,0
12,1,202502,20250201,84078.8,1,0
13,1,202502,20250201,84078.8,1,0
14,1,202502,20250201,84078.8,2,0
15,1,202502,20250201,84078.8,1,0
16,1,202502,20250201,84078.8,1,0
17,1,202502,20250201,84078.8,1,0
18,2,202502,20250201,43656.3,1,0
19,2,202502,20250201,43656.3,1,0
21,2,202502,20250201,43656.3,1,0
23,2,202502,20250201,43656.3,1,0
24,2,202502,20250201,43656.3,1,0
25,2,202502,20250201,43656.3,1,0
26,2,202502,20250201,43656.3,1,0
27,2,202502,20250201,43656.3,1,0
28,2,202502,20250201,43656.3,1,0
29,3,202502,20250201,49315.45,1,0
30,3,202502,20250201,49315.45,1,0
31,3,202502,20250201,49315.45,1,0
32,3,202502,20250201,49315.45,1,0
33,3,202502,20250201,49315.45,1,0
34,3,202502,20250201,49315.45,1,0
35,3,202502,20250201,49315.45,1,0
36,4,202502,20250201,127254.4,1,0
37,4,202502,20250201,127254.4,1,0
39,4,202502,20250201,127254.4,1,0
40,4,202502,20250201,127254.4,1,0
41,4,202502,20250201,127254.4,1,0
42,4,202502,20250201,127254.4,1,0
43,4,202502,20250201,127254.4,1,0
45,4,202502,20250201,127254.4,1,0
46,5,202502,20250201,66074.4,1,0
47,5,202502,20250201,66074.4,1,0
48,5,202502,20250201,66074.4,1,0
50,5,202502,20250201,66074.4,1,0
51,5,202502,20250201,66074.4,1,0
52,5,202502,20250201,66074.4,1,0
53,5,202502,20250201,66074.4,1,0
54,5,202502,20250201,66074.4,1,0
55,5,202502,20250201,66074.4,1,0
56,6,202502,20250201,135207.8,2,0
57,6,202502,20250201,135207.8,1,0
58,6,202502,20250201,135207.8,1,0
59,6,202502,20250201,135207.8,1,0
61,6,202502,20250201,135207.8,1,0
62,6,202502,20250201,135207.8,1,0
63,6,202502,20250201,135207.8,1,0
64,6,202502,20250201,135207.8,1,0
65,7,202502,20250201,79304.57,1,0
67,7,202502,20250201,79304.57,1,0
68,7,202502,20250201,79304.57,1,0
69,7,202502,20250201,79304.57,1,0
71,7,202502,20250201,79304.57,1,0
73,8,202502,20250201,47196.0,1,0
74,8,202502,20250201,47196.0,1,0
75,8,202502,20250201,47196.0,1,0
76,8,202502,20250201,47196.0,1,0
78,4,202502,20250201,127254.4,1,0
79,7,202502,20250201,79304.57,1,0
80,6,202502,20250201,135207.8,1,0
81,7,202502,20250201,79304.57,1,0
82,8,202502,20250201,47196.0,1,0
83,4,202502,20250201,127254.4,1,0
84,5,202502,20250201,66074.4,2,0
85,2,202502,20250201,37107.85,1,1
86,2,202502,20250201,28376.59,1,1
87,2,202502,20250201,28376.59,1,1
88,8,202502,20250201,30677.4,1,1
89,8,202502,20250201,30677.4,1,1
90,1,202502,20250201,33631.52,1,1
9,2,202503,20250301,45954.0,1,0
10,1,202503,20250301,88504.0,1,0
11,1,202503,20250301,88504.0,1,0
12,1,202503,20250301,88504.0,1,0
13,1,202503,20250301,88504.0,1,0
14,1,202503,20250301,88504.0,1,0
15,1,202503,20250301,88504.0,1,0
16,1,202503,20250301,88504.0,1,0
17,1,202503,20250301,88504.0,1,0
18,2,202503,20250301,45954.0,1,0
19,2,202503,20250301,45954.0,1,0
21,2,202503,20250301,45954.0,1,0
23,2,202503,20250301,45954.0,1,0
24,2,202503,20250301,45954.0,2,0
25,2,202503,20250301,45954.0,1,0
26,2,202503,20250301,45954.0,1,0
27,2,202503,20250301,45954.0,1,0
28,2,202503,20250301,45954.0,1,0
29,3,202503,20250301,51911.0,1,0
30,3,202503,20250301,51911.0,1,0
31,3,202503,20250301,51911.0,1,0
32,3,202503,20250301,51911.0,1,0
33,3,202503,20250301,51911.0,1,0
34,3,202503,20250301,51911.0,1,0
35,3,202503,20250301,51911.0,1,0
36,4,202503,20250301,133952.0,1,0
37,4,202503,20250301,133952.0,1,0
39,4,202503,20250301,133952.0,1,0
40,4,202503,20250301,133952.0,1,0
41,4,202503,20250301,133952.0,1,0
42,4,202503,20250301,133952.0,1,0
43,4,202503,20250301,133952.0,1,0
45,4,202503,20250301,133952.0,1,0
46,5,202503,20250301,69552.0,1,0
47,5,202503,20250301,69552.0,2,0
48,5,202503,20250301,69552.0,1,0
50,5,202503,20250301,69552.0,1,0
51,5,202503,20250301,69552.0,1,0
52,5,202503,20250301,69552.0,1,0
53,5,202503,20250301,69552.0,1,0
54,5,202503,20250301,69552.0,2,0
55,5,202503,20250301,69552.0,1,0
56,6,202503,20250301,142324.0,1,0
57,7,202503,20250301,83478.5,1,0
58,6,202503,20250301,142324.0,1,0
59,6,202503,20250301,142324.0,1,0
61,6,202503,20250301,142324.0,1,0
62,6,202503,20250301,142324.0,1,0
63,6,202503,20250301,142324.0,1,0
64,6,202503,20250301,142324.0,1,0
65,7,202503,20250301,83478.5,1,0
68,7,202503,20250301,83478.5,1,0
69,7,202503,20250301,83478.5,1,0
71,7,202503,20250301,83478.5,1,0
73,8,202503,20250301,49680.0,1,0
74,8,202503,20250301,49680.0,1,0
75,8,202503,20250301,49680.0,1,0
78,4,202503,20250301,133952.0,1,0
79,7,202503,20250301,83478.5,1,0
80,6,202503,20250301,142324.0,1,0
81,7,202503,20250301,83478.5,1,0
82,8,202503,20250301,49680.0,1,0
83,4,202503,20250301,133952.0,1,0
84,5,202503,20250301,69552.0,1,0
85,2,202503,20250301,45954.0,1,0
86,2,202503,20250301,39060.9,1,1
87,2,202503,20250301,39060.9,1,1
88,8,202503,20250301,42228.0,1,1
89,8,202503,20250301,42228.0,1,1
90,1,202503,20250301,57527.6,1,1
91,6,202503,20250301,56929.6,1,1
92,8,202503,20250301,19872.0,1,1
9,2,202504,20250401,45954.0,1,0
10,1,202504,20250401,88504.0,1,0
11,1,202504,20250401,88504.0,1,0
12,1,202504,20250401,88504.0,1,0
13,1,202504,20250401,88504.0,1,0
14,1,202504,20250401,88504.0,1,0
15,1,202504,20250401,88504.0,1,0
16,1,202504,20250401,88504.0,1,0
17,1,202504,20250401,88504.0,1,0
18,2,202504,20250401,45954.0,1,0
19,2,202504,20250401,45954.0,1,0
21,2,202504,20250401,45954.0,1,0
23,2,202504,20250401,45954.0,1,0
24,2,202504,20250401,45954.0,1,0
25,2,202504,20250401,45954.0,1,0
26,2,202504,20250401,45954.0,1,0
27,2,202504,20250401,45954.0,1,0
28,2,202504,20250401,45954.0,1,0
29,3,202504,20250401,51911.0,1,0
31,3,202504,20250401,51911.0,1,0
32,3,202504,20250401,51911.0,1,0
33,3,202504,20250401,51911.0,1,0
34,3,202504,20250401,51911.0,1,0
35,3,202504,20250401,51911.0,1,0
36,4,202504,20250401,133952.0,1,0
37,4,202504,20250401,133952.0,1,0
39,4,202504,20250401,133952.0,2,0
40,4,202504,20250401,133952.0,1,0
41,4,202504,20250401,133952.0,1,0
42,4,202504,20250401,133952.0,1,0
43,4,202504,20250401,133952.0,1,0
45,4,202504,20250401,133952.0,1,0
46,5,202504,20250401,69552.0,1,0
47,5,202504,20250401,69552.0,1,0
48,5,202504,20250401,69552.0,1,0
50,5,202504,20250401,69552.0,1,0
51,5,202504,20250401,69552.0,1,0
52,5,202504,20250401,69552.0,1,0
53,5,202504,20250401,69552.0,1,0
54,5,202504,20250401,69552.0,1,0
55,5,202504,20250401,69552.0,1,0
56,6,202504,20250401,142324.0,1,0
57,7,202504,20250401,83478.5,1,0
58,6,202504,20250401,142324.0,1,0
59,6,202504,20250401,142324.0,1,0
61,6,202504,20250401,142324.0,1,0
62,6,202504,20250401,142324.0,1,0
63,6,202504,20250401,142324.0,1,0
64,6,202504,20250401,142324.0,2,0
65,7,202504,20250401,83478.5,1,0
68,7,202504,20250401,83478.5,1,0
69,7,202504,20250401,83478.5,1,0
71,7,202504,20250401,83478.5,1,0
73,8,202504,20250401,49680.0,2,0
74,8,202504,20250401,49680.0,1,0
75,8,202504,20250401,49680.0,1,0
78,4,202504,20250401,133952.0,1,0
79,7,202504,20250401,83478.5,1,0
80,6,202504,20250401,142324.0,1,0
81,7,202504,20250401,83478.5,1,0
82,8,202504,20250401,49680.0,1,0
83,4,202504,20250401,133952.0,1,0
84,5,202504,20250401,69552.0,1,0
85,2,202504,20250401,45954.0,1,0
86,2,202504,20250401,45954.0,1,0
87,2,202504,20250401,45954.0,1,0
88,8,202504,20250401,49680.0,1,0
89,8,202504,20250401,49680.0,1,0
91,6,202504,20250401,92510.6,1,1
92,8,202504,20250401,32292.0,1,1
93,4,202504,20250401,53580.8,1,1
94,7,202504,20250401,33391.4,1,1
9,2,202505,20250501,45954.0,1,0
10,1,202505,20250501,88504.0,2,0
11,1,202505,20250501,88504.0,1,0
12,1,202505,20250501,88504.0,1,0
13,1,202505,20250501,88504.0,1,0
14,1,202505,20250501,88504.0,1,0
15,1,202505,20250501,88504.0,1,0
16,1,202505,20250501,88504.0,1,0
17,1,202505,20250501,88504.0,1,0
18,2,202505,20250501,45954.0,1,0
19,2,202505,20250501,45954.0,1,0
21,2,202505,20250501,45954.0,1,0
23,2,202505,20250501,45954.0,1,0
24,2,202505,20250501,45954.0,1,0
25,2,202505,20250501,45954.0,1,0
26,2,202505,20250501,45954.0,1,0
27,2,202505,20250501,45954.0,1,0
28,2,202505,20250501,45954.0,1,0
29,3,202505,20250501,51911.0,1,0
31,3,202505,20250501,51911.0,1,0
32,3,202505,20250501,51911.0,1,0
33,3,202505,20250501,51911.0,1,0
34,3,202505,20250501,51911.0,1,0
35,3,202505,20250501,51911.0,1,0
36,4,202505,20250501,133952.0,1,0
37,4,202505,20250501,133952.0,1,0
39,4,202505,20250501,133952.0,1,0
40,4,202505,20250501,133952.0,1,0
41,4,202505,20250501,133952.0,1,0
42,4,202505,20250501,133952.0,1,0
43,4,202505,20250501,133952.0,1,0
45,4,202505,20250501,133952.0,1,0
46,5,202505,20250501,69552.0,1,0
47,5,202505,20250501,69552.0,1,0
48,5,202505,20250501,69552.0,2,0
50,5,202505,20250501,69552.0,1,0
51,5,202505,20250501,69552.0,1,0
52,5,202505,20250501,69552.0,1,0
53,5,202505,20250501,69552.0,1,0
54,5,202505,20250501,69552.0,1,0
55,5,202505,20250501,69552.0,1,0
56,6,202505,20250501,142324.0,1,0
57,7,202505,20250501,83478.5,1,0
58,6,202505,20250501,142324.0,1,0
59,6,202505,20250501,142324.0,1,0
62,6,202505,20250501,142324.0,1,0
63,6,202505,20250501,142324.0,1,0
64,6,202505,20250501,142324.0,1,0
65,7,202505,20250501,83478.5,1,0
68,7,202505,20250501,83478.5,1,0
69,7,202505,20250501,83478.5,1,0
71,7,202505,20250501,83478.5,1,0
73,8,202505,20250501,49680.0,1,0
74,8,202505,20250501,49680.0,1,0
75,8,202505,20250501,49680.0,1,0
78,4,202505,20250501,133952.0,1,0
79,7,202505,20250501,83478.5,1,0
80,6,202505,20250501,142324.0,1,0
81,6,202505,20250501,142324.0,1,0
82,8,202505,20250501,49680.0,1,0
83,4,202505,20250501,133952.0,2,0
84,5,202505,20250501,69552.0,1,0
85,2,202505,20250501,45954.0,1,0
86,2,202505,20250501,45954.0,1,0
87,2,202505,20250501,45954.0,1,0
88,8,202505,20250501,49680.0,1,0
89,8,202505,20250501,49680.0,1,0
90,1,202505,20250501,88504.0,1,0
91,6,202505,20250501,120975.4,1,1
92,8,202505,20250501,42228.0,1,1
93,4,202505,20250501,87068.8,1,1
94,7,202505,20250501,54261.03,1,1
95,3,202505,20250501,20764.4,1,1
96,6,202505,20250501,56929.6,1,1
97,7,202505,20250501,33391.4,1,1
98,8,202505,20250501,19872.0,1,1
9,2,202506,20250601,47792.16,1,0
10,1,202506,20250601,92044.16,1,0
11,1,202506,20250601,92044.16,1,0
12,1,202506,20250601,92044.16,1,0
13,1,202506,20250601,92044.16,1,0
14,1,202506,20250601,92044.16,1,0
15,1,202506,20250601,92044.16,1,0
16,1,202506,20250601,92044.16,1,0
17,1,202506,20250601,92044.16,1,0
18,2,202506,20250601,47792.16,1,0
19,2,202506,20250601,47792.16,1,0
21,2,202506,20250601,47792.16,1,0
23,2,202506,20250601,47792.16,1,0
24,2,202506,20250601,47792.16,1,0
25,2,202506,20250601,47792.16,1,0
26,2,202506,20250601,47792.16,1,0
27,2,202506,20250601,47792.16,1,0
28,2,202506,20250601,47792.16,2,0
29,3,202506,20250601,53987.44,1,0
31,3,202506,20250601,53987.44,1,0
32,3,202506,20250601,53987.44,1,0
33,3,202506,20250601,53987.44,1,0
34,3,202506,20250601,53987.44,1,0
35,3,202506,20250601,53987.44,1,0
36,4,202506,20250601,139310.08,1,0
37,4,202506,20250601,139310.08,1,0
39,4,202506,20250601,139310.08,1,0
40,4,202506,20250601,139310.08,1,0
41,4,202506,20250601,139310.08,1,0
42,4,202506,20250601,139310.08,1,0
43,4,202506,20250601,139310.08,1,0
45,4,202506,20250601,139310.08,1,0
46,5,202506,20250601,72334.08,2,0
47,5,202506,20250601,72334.08,1,0
48,5,202506,20250601,72334.08,1,0
50,5,202506,20250601,72334.08,1,0
51,5,202506,20250601,72334.08,1,0
52,5,202506,20250601,72334.08,1,0
53,5,202506,20250601,72334.08,1,0
54,5,202506,20250601,72334.08,1,0
55,5,202506,20250601,72334.08,1,0
56,6,202506,20250601,148016.96,1,0
57,7,202506,20250601,86817.64,1,0
58,6,202506,20250601,148016.96,1,0
59,6,202506,20250601,148016.96,1,0
62,6,202506,20250601,148016.96,1,0
63,6,202506,20250601,148016.96,1,0
64,6,202506,20250601,148016.96,1,0
65,7,202506,20250601,86817.64,1,0
68,7,202506,20250601,86817.64,1,0
69,7,202506,20250601,86817.64,1,0
71,7,202506,20250601,86817.64,1,0
73,8,202506,20250601,51667.2,1,0
74,8,202506,20250601,51667.2,1,0
75,8,202506,20250601,51667.2,1,0
78,4,202506,20250601,139310.08,1,0
79,7,202506,20250601,86817.64,1,0
80,6,202506,20250601,148016.96,1,0
81,6,202506,20250601,148016.96,1,0
82,8,202506,20250601,51667.2,1,0
83,4,202506,20250601,139310.08,1,0
84,5,202506,20250601,72334.08,1,0
85,2,202506,20250601,47792.16,1,0
86,2,202506,20250601,47792.16,1,0
87,2,202506,20250601,47792.16,1,0
88,8,202506,20250601,51667.2,1,0
89,8,202506,20250601,51667.2,1,0
90,1,202506,20250601,92044.16,1,0
91,6,202506,20250601,148016.96,1,0
92,8,202506,20250601,51667.2,1,0
93,4,202506,20250601,118413.57,1,1
94,7,202506,20250601,73794.99,1,1
95,3,202506,20250601,35091.84,1,1
96,6,202506,20250601,96211.02,1,1
97,7,202506,20250601,56431.47,1,1
98,8,202506,20250601,33583.68,1,1
9,2,202507,20250701,43656.3,1,0
10,1,202507,20250701,84078.8,1,0
11,1,202507,20250701,84078.8,1,0
12,1,202507,20250701,84078.8,2,0
13,1,202507,20250701,84078.8,1,0
14,1,202507,20250701,84078.8,1,0
15,1,202507,20250701,84078.8,1,0
16,1,202507,20250701,84078.8,1,0
17,1,202507,20250701,84078.8,1,0
18,2,202507,20250701,43656.3,1,0
19,2,202507,20250701,43656.3,1,0
21,2,202507,20250701,43656.3,1,0
23,2,202507,20250701,43656.3,1,0
24,2,202507,20250701,43656.3,1,0
25,2,202507,20250701,43656.3,1,0
26,2,202507,20250701,43656.3,1,0
27,2,202507,20250701,43656.3,1,0
28,2,202507,20250701,43656.3,1,0
31,3,202507,20250701,49315.45,1,0
32,3,202507,20250701,49315.45,1,0
33,3,202507,20250701,49315.45,1,0
34,3,202507,20250701,49315.45,1,0
35,3,202507,20250701,49315.45,1,0
36,4,202507,20250701,127254.4,1,0
37,4,202507,20250701,127254.4,1,0
39,4,202507,20250701,127254.4,1,0
40,4,202507,20250701,127254.4,1,0
41,4,202507,20250701,127254.4,1,0
42,4,202507,20250701,127254.4,1,0
43,4,202507,20250701,127254.4,1,0
45,4,202507,20250701,127254.4,1,0
46,5,202507,20250701,66074.4,1,0
47,5,202507,20250701,66074.4,1,0
48,5,202507,20250701,66074.4,1,0
50,5,202507,20250701,66074.4,2,0
51,5,202507,20250701,66074.4,1,0
52,5,202507,20250701,66074.4,1,0
53,5,202507,20250701,66074.4,1,0
54,5,202507,20250701,66074.4,1,0
55,5,202507,20250701,66074.4,1,0
56,6,202507,20250701,135207.8,1,0
57,7,202507,20250701,79304.57,1,0
58,6,202507,20250701,135207.8,1,0
59,6,202507,20250701,135207.8,2,0
62,6,202507,20250701,135207.8,1,0
63,6,202507,20250701,135207.8,1,0
64,6,202507,20250701,135207.8,1,0
65,7,202507,20250701,79304.57,1,0
68,7,202507,20250701,79304.57,1,0
69,7,202507,20250701,79304.57,1,0
71,7,202507,20250701,79304.57,1,0
73,8,202507,20250701,47196.0,1,0
74,8,202507,20250701,47196.0,1,0
75,8,202507,20250701,47196.0,1,0
78,4,202507,20250701,127254.4,1,0
79,7,202507,20250701,79304.57,1,0
80,6,202507,20250701,135207.8,1,0
81,6,202507,20250701,135207.8,1,0
82,8,202507,20250701,47196.0,1,0
83,4,202507,20250701,127254.4,1,0
84,5,202507,20250701,66074.4,1,0
85,2,202507,20250701,43656.3,1,0
86,2,202507,20250701,43656.3,1,0
87,2,202507,20250701,43656.3,1,0
88,8,202507,20250701,47196.0,1,0
89,8,202507,20250701,47196.0,1,0
90,1,202507,20250701,84078.8,1,0
91,6,202507,20250701,135207.8,1,0
92,8,202507,20250701,47196.0,1,0
93,4,202507,20250701,127254.4,1,0
94,7,202507,20250701,79304.57,1,0
95,3,202507,20250701,41918.13,1,1
96,6,202507,20250701,114926.63,1,1
97,7,202507,20250701,67408.89,1,1
98,8,202507,20250701,40116.6,1,1
99,6,202507,20250701,54083.12,1,1
100,7,202507,20250701,31721.83,1,1
9,2,202508,20250801,42277.68,1,0
10,1,202508,20250801,81423.68,1,0
11,1,202508,20250801,81423.68,2,0
12,1,202508,20250801,81423.68,1,0
13,1,202508,20250801,81423.68,1,0
14,1,202508,20250801,81423.68,1,0
15,1,202508,20250801,81423.68,1,0
16,1,202508,20250801,81423.68,1,0
17,1,202508,20250801,81423.68,1,0
18,2,202508,20250801,42277.68,1,0
19,2,202508,20250801,42277.68,1,0
21,2,202508,20250801,42277.68,2,0
23,2,202508,20250801,42277.68,1,0
24,2,202508,20250801,42277.68,1,0
25,2,202508,20250801,42277.68,1,0
26,2,202508,20250801,42277.68,1,0
27,2,202508,20250801,42277.68,1,0
28,2,202508,20250801,42277.68,1,0
31,3,202508,20250801,47758.12,1,0
32,3,202508,20250801,47758.12,1,0
33,3,202508,20250801,47758.12,1,0
34,3,202508,20250801,47758.12,1,0
35,3,202508,20250801,47758.12,1,0
36,4,202508,20250801,123235.84,1,0
37,4,202508,20250801,123235.84,1,0
39,4,202508,20250801,123235.84,1,0
40,4,202508,20250801,123235.84,1,0
41,4,202508,20250801,123235.84,1,0
42,4,202508,20250801,123235.84,1,0
43,4,202508,20250801,123235.84,1,0
45,4,202508,20250801,123235.84,1,0
46,5,202508,20250801,63987.84,1,0
47,5,202508,20250801,63987.84,1,0
48,5,202508,20250801,63987.84,1,0
50,5,202508,20250801,63987.84,1,0
51,5,202508,20250801,63987.84,1,0
52,5,202508,20250801,63987.84,1,0
53,5,202508,20250801,63987.84,1,0
54,5,202508,20250801,63987.84,1,0
55,5,202508,20250801,63987.84,1,0
56,6,202508,20250801,130938.08,1,0
57,7,202508,20250801,76800.22,1,0
58,6,202508,20250801,130938.08,1,0
59,6,202508,20250801,130938.08,1,0
62,6,202508,20250801,130938.08,1,0
63,6,202508,20250801,130938.08,1,0
64,6,202508,20250801,130938.08,1,0
65,7,202508,20250801,76800.22,1,0
68,7,202508,20250801,76800.22,1,0
69,7,202508,20250801,76800.22,1,0
71,7,202508,20250801,76800.22,1,0
73,8,202508,20250801,45705.6,1,0
74,8,202508,20250801,45705.6,1,0
75,8,202508,20250801,45705.6,1,0
78,4,202508,20250801,123235.84,1,0
79,7,202508,20250801,76800.22,1,0
80,6,202508,20250801,130938.08,1,0
81,6,202508,20250801,130938.08,1,0
82,8,202508,20250801,45705.6,1,0
83,4,202508,20250801,123235.84,1,0
84,5,202508,20250801,63987.84,1,0
85,2,202508,20250801,42277.68,1,0
86,2,202508,20250801,42277.68,1,0
87,2,202508,20250801,42277.68,1,0
88,8,202508,20250801,45705.6,1,0
89,8,202508,20250801,45705.6,1,0
90,1,202508,20250801,81423.68,1,0
91,6,202508,20250801,130938.08,1,0
92,8,202508,20250801,45705.6,2,0
93,4,202508,20250801,123235.84,2,0
94,7,202508,20250801,76800.22,1,0
95,3,202508,20250801,47758.12,1,0
96,6,202508,20250801,130938.08,1,0
